info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:02:57 +0000] "GET /api/v1/users HTTP/1.1" 200 372 "-" "vscode-restclient"

info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:03:53 +0000] "POST /api/v1/devices HTTP/1.1" 201 378 "-" "vscode-restclient"

info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:04:02 +0000] "GET /api/v1/devices HTTP/1.1" 200 385 "-" "vscode-restclient"

info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:04:37 +0000] "POST /api/v1/devices HTTP/1.1" 201 417 "-" "vscode-restclient"

info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:04:53 +0000] "GET /api/v1/devices HTTP/1.1" 200 743 "-" "vscode-restclient"

info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:05:03 +0000] "DELETE /api/v1/devices/id/636d75497afb9d22bc90f82f HTTP/1.1" 404 47 "-" "vscode-restclient"

info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:05:13 +0000] "DELETE /api/v1/devices/636d75497afb9d22bc90f82f HTTP/1.1" 200 62 "-" "vscode-restclient"

info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:05:16 +0000] "GET /api/v1/devices HTTP/1.1" 200 424 "-" "vscode-restclient"

info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:17:06 +0000] "GET /api/v1/devices/domain/636ab0189f7d6709d4c9cb60 HTTP/1.1" 500 62 "-" "vscode-restclient"

info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:17:43 +0000] "GET /api/v1/users HTTP/1.1" 200 372 "-" "vscode-restclient"

info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:17:55 +0000] "GET /api/v1/devices/cretedBy/636ab0189f7d6709d4c9cb5e HTTP/1.1" 404 47 "-" "vscode-restclient"

info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:18:02 +0000] "GET /api/v1/devices/createdBy/636ab0189f7d6709d4c9cb5e HTTP/1.1" 500 59 "-" "vscode-restclient"

info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:18:19 +0000] "GET /api/v1/devices HTTP/1.1" 200 424 "-" "vscode-restclient"

info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:18:42 +0000] "GET /api/v1/devices/createdBy/GET%20http://127.0.0.1:5000/api/v1/devices/createdBy/636ab0189f7d6709d4c9cb5e HTTP/1.1" 404 47 "-" "vscode-restclient"

info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:19:04 +0000] "GET /api/v1/devices/createdBy/GET%20http://127.0.0.1:5000/api/v1/devices/createdBy/636ab0189f7d6709d4c9cb5e HTTP/1.1" 404 47 "-" "vscode-restclient"

info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:19:13 +0000] "GET /api/v1/devices/createdBy/636ab0189f7d6709d4c9cb5e HTTP/1.1" 500 59 "-" "vscode-restclient"

info: ::ffff:127.0.0.1 - - [10/Nov/2022:22:19:53 +0000] "GET /api/v1/devices/createdBy/636ab0189f7d6709d4c9cb5e HTTP/1.1" 200 423 "-" "vscode-restclient"

